Rxn name	Rxn description	Formula	Gene-reaction association	Reversible	LB	UB	Objective
FAS80COA_L	fatty acyl-CoA synthase (n-C8:0CoA), lumped reaction	9 h[c] + 6 nadph[c] + accoa[c] + 3 malcoa[c]  -> 3 h2o[c] + 6 nadp[c] + 3 co2[c] + 3 coa[c] + occoa[c] 	(2194.1)	0	  0.00	1000.00	  0.00
FATP1t	fatty acid electroneutral transport	na1[c] + hdca[c]  <=> na1[e] + hdca[e] 	(376497.2) or (10999.1) or (376497.1) or (11000.1)	1	-1000.00	1000.00	  0.00
FATP2t	fatty acid electroneutral transport	na1[c] + ocdcea[c]  <=> na1[e] + ocdcea[e] 	(376497.1) or (376497.2)	1	-1000.00	1000.00	  0.00
FATP3t	fatty acid electroneutral transport	na1[c] + ocdca[c]  <=> na1[e] + ocdca[e] 	(376497.1) or (376497.2)	1	-1000.00	1000.00	  0.00
FATP6t	fatty acid electroneutral transport	na1[c] + adrn[c]  <=> na1[e] + adrn[e] 	(10998.1) or (11001.1)	1	-1000.00	1000.00	  0.00
FATP7t	fatty acid electroneutral transport	na1[c] + crvnc[c]  <=> na1[e] + crvnc[e] 	(10998.1) or (11001.1)	1	-1000.00	1000.00	  0.00
FATP8t	fatty acid electroneutral transport	na1[c] + lgnc[c]  <=> na1[e] + lgnc[e] 	(10998.1) or (11001.1)	1	-1000.00	1000.00	  0.00
FATP9t	fatty acid electroneutral transport	na1[c] + nrvnc[c]  <=> na1[e] + nrvnc[e] 	(10998.1) or (11001.1)	1	-1000.00	1000.00	  0.00
FBA	fructose-bisphosphate aldolase	fdp[c]  <=> dhap[c] + g3p[c] 	(226.2) or (226.1) or (226.3) or (230.1) or (229.1)	1	-1000.00	1000.00	  0.00
FBP26	Fructose-2,6-bisphosphate 2-phosphatase	h2o[c] + f26bp[c]  -> pi[c] + f6p[c] 	(2203.1) or (5210.1) or (5207.1) or (5209.1) or (5208.1) or (8789.1)	0	  0.00	1000.00	  0.00
FCLTm	Ferrochelatase, mitochondrial	fe2[m] + ppp9[m]  -> 2 h[m] + pheme[m] 	(2235.1) or (2235.2)	0	  0.00	1000.00	  0.00
FCOAH	formyl coa hydrolase	h2o[c] + formcoa[c]  -> h[c] + coa[c] + for[c] 		0	  0.00	1000.00	  0.00
FE2tm	iron (II) transport	h[c] + fe2[c]  -> h[m] + fe2[m] 		0	  0.00	1000.00	  0.00
FE3R2e	Fe(III) reduction (ascorbate)	ascb_L[e] + 2 fe3[e]  -> h[e] + dhdascb[e] + 2 fe2[e] 	(79901.1)	0	  0.00	1000.00	  0.00
FMNAT	FMN adenylyltransferase	atp[c] + h[c] + fmn[c]  -> ppi[c] + fad[c] 	(80308.1) or (80308.2)	0	  0.00	1000.00	  0.00
FOLR2	folate reductase	nadph[c] + fol[c]  -> nadp[c] + dhf[c] 	(1719.1)	0	  0.00	1000.00	  0.00
FOLt2	folate transport via anion exchange	h2o[c] + fol[e]  <=> h2o[e] + fol[c] 	(6573.1) or (6573.2)	1	-1000.00	1000.00	  0.00
FORMCOAtx	formyl coa transport	formcoa[x]  <=> formcoa[c] 		1	-1000.00	1000.00	  0.00
FPGS	folylpolyglutamate synthetase	atp[c] + 4 glu_L[c] + thf[c]  -> 3 h2o[c] + adp[c] + h[c] + pi[c] + 5thf[c] 	(2356.1)	0	  0.00	1000.00	  0.00
FPGS2	folylpolyglutamate synthetase	atp[c] + glu_L[c] + 5thf[c]  -> adp[c] + h[c] + pi[c] + 6thf[c] 	(2356.1)	0	  0.00	1000.00	  0.00
FPGS2m	folylpolyglutamate synthetase, mitochondrial	glu_L[m] + 5thf[m] + atp[m]  -> h[m] + 6thf[m] + adp[m] + pi[m] 	(2356.1)	0	  0.00	1000.00	  0.00
FPGS3	folylpolyglutamate synthetase	atp[c] + glu_L[c] + 6thf[c]  -> adp[c] + h[c] + pi[c] + 7thf[c] 	(2356.1)	0	  0.00	1000.00	  0.00
FPGS3m	folylpolyglutamate synthetase, mitochondrial	glu_L[m] + 6thf[m] + atp[m]  -> h[m] + 7thf[m] + adp[m] + pi[m] 	(2356.1)	0	  0.00	1000.00	  0.00
FPGS4	folylpolyglutamate synthetase (DHF)	atp[c] + 4 glu_L[c] + dhf[c]  -> 3 h2o[c] + adp[c] + h[c] + pi[c] + 5dhf[c] 	(2356.1)	0	  0.00	1000.00	  0.00
FPGS4m	folylpolyglutamate synthetase (DHF), mitochondrial	4 glu_L[m] + atp[m] + dhf[m]  -> h[m] + 3 h2o[m] + adp[m] + pi[m] + 5dhf[m] 	(2356.1)	0	  0.00	1000.00	  0.00
FPGS5	folylpolyglutamate  synthetase (DHF)	atp[c] + glu_L[c] + 5dhf[c]  -> adp[c] + h[c] + pi[c] + 6dhf[c] 	(2356.1)	0	  0.00	1000.00	  0.00
FPGS5m	folylpolyglutamate  synthetase (DHF), mitochondrial	glu_L[m] + atp[m] + 5dhf[m]  -> h[m] + 6dhf[m] + adp[m] + pi[m] 	(2356.1)	0	  0.00	1000.00	  0.00
FPGS6	folylpolyglutamate synthetase (DHF)	atp[c] + glu_L[c] + 6dhf[c]  -> adp[c] + h[c] + pi[c] + 7dhf[c] 	(2356.1)	0	  0.00	1000.00	  0.00
FPGS6m	folylpolyglutamate synthetase (DHF), mitochondrial	glu_L[m] + 6dhf[m] + atp[m]  -> h[m] + 7dhf[m] + adp[m] + pi[m] 	(2356.1)	0	  0.00	1000.00	  0.00
FPGS7	folylpolyglutamate synthetase (10fthf)	10fthf[c] + atp[c] + 4 glu_L[c]  -> 10fthf5glu[c] + 3 h2o[c] + adp[c] + h[c] + pi[c] 	(2356.1)	0	  0.00	1000.00	  0.00
FPGS7m	folylpolyglutamate synthetase (10fthf), mitochondrial	10fthf[m] + 4 glu_L[m] + atp[m]  -> 10fthf5glu[m] + h[m] + 3 h2o[m] + adp[m] + pi[m] 	(2356.1)	0	  0.00	1000.00	  0.00
FPGS8	folylpolyglutamate synthetase (10fthf)	10fthf5glu[c] + atp[c] + glu_L[c]  -> 10fthf6glu[c] + adp[c] + h[c] + pi[c] 	(2356.1)	0	  0.00	1000.00	  0.00
FPGS8m	folylpolyglutamate synthetase (10fthf), mitochondrial	10fthf5glu[m] + glu_L[m] + atp[m]  -> 10fthf6glu[m] + h[m] + adp[m] + pi[m] 	(2356.1)	0	  0.00	1000.00	  0.00
FPGS9	folylpolyglutamate synthetase (10fthf)	10fthf6glu[c] + atp[c] + glu_L[c]  -> 10fthf7glu[c] + adp[c] + h[c] + pi[c] 	(2356.1)	0	  0.00	1000.00	  0.00
FPGS9m	folylpolyglutamate synthetase (10fthf), mitochondrial	10fthf6glu[m] + glu_L[m] + atp[m]  -> 10fthf7glu[m] + h[m] + adp[m] + pi[m] 	(2356.1)	0	  0.00	1000.00	  0.00
FPGSm	folylpolyglutamate synthetase, mitochondrial	4 glu_L[m] + atp[m] + thf[m]  -> h[m] + 3 h2o[m] + 5thf[m] + adp[m] + pi[m] 	(2356.1)	0	  0.00	1000.00	  0.00
FRDPtc	lipid, flip-flop intracellular transport	frdp[x]  <=> frdp[c] 		1	-1000.00	1000.00	  0.00
FRDPtr	lipid, flip-flop intracellular transport	frdp[x]  <=> frdp[r] 		1	-1000.00	1000.00	  0.00
FRUt1r	D-fructose transport in via uniport	fru[e]  <=> fru[c] 	(29988.1) or (6514.1) or (155184.1) or (6518.1) or (66035.1)	1	-1000.00	1000.00	  0.00
FTHFCL	5-formethyltetrahydrofolate cyclo-ligase	atp[c] + 5fthf[c]  -> adp[c] + pi[c] + methf[c] 	(10588.1)	0	  0.00	1000.00	  0.00
FTHFL	Formate-tetrahydrofolate ligase	atp[c] + thf[c] + for[c]  <=> 10fthf[c] + adp[c] + pi[c] 	(4522.1) or (286297.1)	1	  0.00	1000.00	  0.00
FUCASE2e	alpha-fucosidase, extracellular	h2o[e] + ksi[e]  -> fuc_L[e] + ksi_deg1[e] 	(2519.1)	0	  0.00	1000.00	  0.00
FUCASEe	alpha-fucosidase, extracellular	h2o[e] + s2l2fn2m2masn[e]  -> fuc_L[e] + s2l2n2m2masn[e] 	(2519.1)	0	  0.00	1000.00	  0.00
FUM	fumarase	h2o[c] + fum[c]  <=> mal_L[c] 	(2271.1)	1	-1000.00	1000.00	  0.00
FUMm	fumarase, mitochondrial	h2o[m] + fum[m]  <=> mal_L[m] 	(2271.1)	1	-1000.00	1000.00	  0.00
FUMSO3tm	Fumarate:sulfite antiport, mitochondrial	so3[m] + fum[c]  <=> so3[c] + fum[m] 	(1468.1)	1	-1000.00	1000.00	  0.00
FUMSO4tm	Fumarate:sulfate antiport, mitochondrial	fum[c] + so4[m]  <=> fum[m] + so4[c] 	(1468.1)	1	-1000.00	1000.00	  0.00
FUMtm	fumarate transport, mitochondrial	pi[m] + fum[c]  <=> pi[c] + fum[m] 	(1468.1)	1	-1000.00	1000.00	  0.00
FUMTSULtm	Fumarate:thiosulfate antiport, mitochondrial	fum[c] + tsul[m]  <=> fum[m] + tsul[c] 	(1468.1)	1	-1000.00	1000.00	  0.00
G3PD2m	glycerol-3-phosphate dehydrogenase (FAD), mitochondrial	fad[m] + glyc3p[c]  -> fadh2[m] + dhap[c] 	(2820.1)	0	  0.00	1000.00	  0.00
G5SADrm	L-glutamate 5-semialdehyde dehydratase, reversible, mitochondrial	glu5sa[m]  <=> h[m] + h2o[m] + 1pyr5c[m] 		1	-1000.00	1000.00	  0.00
G5SADs	L-glutamate 5-semialdehyde dehydratase (spontaneous)	glu5sa[c]  -> h2o[c] + h[c] + 1pyr5c[c] 		0	  0.00	1000.00	  0.00
G5SDym	glutamate-5-semialdehyde dehydrogenase (m)	h[m] + nadph[m] + glu5p[m]  -> nadp[m] + pi[m] + glu5sa[m] 	(5832.1)	0	  0.00	1000.00	  0.00
G6PDA	glucosamine-6-phosphate deaminase	h2o[c] + gam6p[c]  -> nh4[c] + f6p[c] 	(132789.1) or (10007.1)	0	  0.00	1000.00	  0.00
G6PDH1rer	glucose-6-phosphate dehydrogenase, endoplasmic reticulum	nad[r] + g6p[r]  <=> h[r] + nadh[r] + 6pgl[r] 	(9563.1)	1	-1000.00	1000.00	  0.00
G6PDH2r	glucose 6-phosphate dehydrogenase	nadp[c] + g6p[c]  <=> h[c] + nadph[c] + 6pgl[c] 	(2539.1)	1	-1000.00	1000.00	  0.00
G6PDH2rer	glucose 6-phosphate dehydrogenase, endoplasmic reticulum	nadp[r] + g6p[r]  <=> h[r] + nadph[r] + 6pgl[r] 	(9563.1)	1	-1000.00	1000.00	  0.00
G6PPer	glucose-6-phosphate phosphatase, edoplasmic reticular	h2o[r] + g6p[r]  -> glc_D[r] + pi[r] 	(57818.1) or (2538.1) or (92579.1)	0	  0.00	1000.00	  0.00
G6Pter	glucose 6-phosphate endoplasmic reticular transport via diffusion	g6p[c]  <=> g6p[r] 	(2542.1)	1	-1000.00	1000.00	  0.00
GACMTRc	guanidinoacetate N-methyltransferase (c)	amet[c] + gudac[c]  <=> h[c] + ahcys[c] + creat[c] 	(2593.1) or (2593.2)	1	-1000.00	1000.00	  0.00
GACPAILter	glucosaminyl-acylphosphatidylinositol ER flippase	gacpail_hs[c]  -> gacpail_hs[r] 		0	  0.00	1000.00	  0.00
GALASE16ly	beta-galactosidase, lysosomal	2 h2o[l] + ksii_core2_deg2[l]  -> 2 gal[l] + ksii_core2_deg3[l] 	(5476.1) and (2720.1) and (2588.1) and (4758.1) or (5476.1) and (2720.1)	0	  0.00	1000.00	  0.00
GALASE17ly	beta-galactosidase, lysosomal	h2o[l] + ksii_core2_deg5[l]  -> gal[l] + ksii_core2_deg6[l] 	(5476.1) and (2720.1) and (2588.1) and (4758.1) or (5476.1) and (2720.1)	0	  0.00	1000.00	  0.00
GALASE18ly	beta-galactosidase, lysosomal	h2o[l] + ksii_core2_deg8[l]  -> gal[l] + ksii_core2_deg9[l] 	(5476.1) and (2720.1) and (2588.1) and (4758.1) or (5476.1) and (2720.1)	0	  0.00	1000.00	  0.00
GALASE19ly	beta-galactosidase, lysosomal	h2o[l] + f1a[l]  -> gal[l] + core6[l] 	(5476.1) and (2720.1) and (2588.1) and (4758.1) or (5476.1) and (2720.1)	0	  0.00	1000.00	  0.00
GALASE1ly	beta-galactosidase, lysosomal	2 h2o[l] + l2n2m2mn[l]  -> n2m2mn[l] + 2 gal[l] 	(5476.1) and (2720.1) and (2588.1) and (4758.1) or (5476.1) and (2720.1)	0	  0.00	1000.00	  0.00
GALASE20ly	beta-galactosidase, lysosomal	2 h2o[l] + ksii_core4_deg2[l]  -> 2 gal[l] + ksii_core4_deg3[l] 	(5476.1) and (2720.1) and (2588.1) and (4758.1) or (5476.1) and (2720.1)	0	  0.00	1000.00	  0.00
GALC	Galactocerebrosidase	h2o[l] + galside_hs[l]  -> crm_hs[l] + gal[l] 	(2581.1)	0	  0.00	1000.00	  0.00
GALK	galactokinase	atp[c] + gal[c]  -> adp[c] + h[c] + gal1p[c] 	(2584.1) or (2585.2) or (2585.1)	0	  0.00	1000.00	  0.00
GALNTg	GalNAc transferase, Golgi apparatus	udpacgal[g] + Ser_Thr[g]  -> h[g] + udp[g] + Tn_antigen[g] 	(26290.1) or (79695.1) or (2589.1) or (50614.1) or (8693.1) or (55568.2) or (114805.1) or (11226.1) or (117248.1) or (11227.1) or (55568.1) or (2590.1) or (51809.1) or (26290.1) or (79623.1) or (63917.1) or (2591.1)	0	  0.00	1000.00	  0.00
GALSIDEtg	galactocerebroside intracellular transport	galside_hs[c]  <=> galside_hs[g] 		1	-1000.00	1000.00	  0.00
GALSIDEtl	galactocerebroside intracellular transport	galside_hs[c]  <=> galside_hs[l] 		1	-1000.00	1000.00	  0.00
GALT	galactose-1-phosphate uridylyltransferase	h[c] + utp[c] + gal1p[c]  <=> udpgal[c] + ppi[c] 	(2592.1) or (2592.3) or (2592.2)	1	-1000.00	1000.00	  0.00
GALt1r	galactose transport (uniport)	gal[e]  <=> gal[c] 	(29988.1) or (6513.1) or (6515.1) or (6514.1) or (81031.1)	1	-1000.00	1000.00	  0.00
GALtly	galactose efflux from lysosome	gal[l]  -> gal[c] 		0	  0.00	1000.00	  0.00
GALU	UTP-glucose-1-phosphate uridylyltransferase	h[c] + g1p[c] + utp[c]  <=> ppi[c] + udpg[c] 	(7360.1) or (7359.1) or (7360.2)	1	-1000.00	1000.00	  0.00
GAMt1r	glucosamine transport (uniport)	gam[e]  <=> gam[c] 	(6513.1) or (6517.1) or (6514.1)	1	-1000.00	1000.00	  0.00
GAPD	glyceraldehyde-3-phosphate dehydrogenase	pi[c] + nad[c] + g3p[c]  <=> h[c] + nadh[c] + 13dpg[c] 	(2597.1) or (26330.1)	1	-1000.00	1000.00	  0.00
GARFT	phosphoribosylglycinamide formyltransferase	10fthf[c] + gar[c]  <=> h[c] + thf[c] + fgam[c] 	(2618.1) or (2618.2)	1	-1000.00	1000.00	  0.00
GASNASE2ly	glycosylasparaginase, lysosomal	h2o[l] + n2m2nmasn[l]  -> Asn_X_Ser_Thr[l] + n2m2nm[l] 	(175.1)	0	  0.00	1000.00	  0.00
GASNASEly	glycosylasparaginase, lysosomal	h2o[l] + s2l2n2m2masn[l]  -> Asn_X_Ser_Thr[l] + s2l2n2m2m[l] 	(175.1)	0	  0.00	1000.00	  0.00
GBA	Glucosylceramidase	h2o[c] + gluside_hs[c]  -> glc_D[c] + crm_hs[c] 	(2629.2) or (2629.3) or (2629.4) or (2629.5) or (2629.1)	0	  0.00	1000.00	  0.00
GCC2am	glycine-cleavage complex (lipoamide), mitochondrial	h[m] + gly[m] + lpam[m]  <=> co2[m] + alpam[m] 	(275.1) and (1738.1) and (2731.1) and (2653.1)	1	-1000.00	1000.00	  0.00
GCC2bim	glycine-cleavage system (lipoamide) irreversible, mitochondrial	thf[m] + alpam[m]  -> nh4[m] + dhlam[m] + mlthf[m] 	(275.1) and (1738.1) and (2731.1) and (2653.1)	0	  0.00	1000.00	  0.00
GCC2cm	glycine-cleavage complex (lipoamide), mitochondrial	nad[m] + dhlam[m]  <=> h[m] + nadh[m] + lpam[m] 	(275.1) and (1738.1) and (2731.1) and (2653.1)	1	-1000.00	1000.00	  0.00
GCCam	glycine-cleavage complex (lipoylprotein), mitochondrial	h[m] + gly[m] + lpro[m]  <=> co2[m] + alpro[m] 	(275.1) and (1738.1) and (2731.1) and (2653.1)	1	-1000.00	1000.00	  0.00
GCCbim	glycine-cleavage complex (lipoylprotein) irreversible, mitochondrial	thf[m] + alpro[m]  -> nh4[m] + mlthf[m] + dhlpro[m] 	(275.1) and (1738.1) and (2731.1) and (2653.1)	0	  0.00	1000.00	  0.00
GCCcm	glycine-cleavage complex (lipoylprotein), mitochondrial	nad[m] + dhlpro[m]  <=> h[m] + nadh[m] + lpro[m] 	(275.1) and (1738.1) and (2731.1) and (2653.1)	1	-1000.00	1000.00	  0.00
GCHOLAt	glycocholate transport via bicarbonate countertransport	hco3[c] + gchola[e]  <=> hco3[e] + gchola[c] 	(6579.1) or (28234.1) or (10599.1)	1	-1000.00	1000.00	  0.00
GCHOLAte	bile acid intracellular transport	gchola[e]  <=> gchola[c] 		1	-1000.00	1000.00	  0.00
GF6PTA	glutamine-fructose-6-phosphate transaminase	gln_L[c] + f6p[c]  -> glu_L[c] + gam6p[c] 	(2673.1) or (9945.1)	0	  0.00	1000.00	  0.00
GGH_10FTHF5GLUe	Gamma-glutamyl hydrolase (10FTHF5GLU), extracellular	4 h2o[e] + 10fthf5glu[e]  -> 4 glu_L[e] + 10fthf[e] 	(8836.1)	0	  0.00	1000.00	  0.00
GGH_10FTHF5GLUl	Gamma-glutamyl hydrolase (10FTHF5GLU), lysosomal	10fthf5glu[l] + 4 h2o[l]  -> 10fthf[l] + 4 glu_L[l] 	(8836.1)	0	  0.00	1000.00	  0.00
GGH_10FTHF6GLUe	Gamma-glutamyl hydrolase (10FTHF6GLU), extracellular	h2o[e] + 10fthf6glu[e]  -> glu_L[e] + 10fthf5glu[e] 	(8836.1)	0	  0.00	1000.00	  0.00
GGH_10FTHF6GLUl	Gamma-glutamyl hydrolase (10FTHF6GLU), lysosomal	10fthf6glu[l] + h2o[l]  -> 10fthf5glu[l] + glu_L[l] 	(8836.1)	0	  0.00	1000.00	  0.00
GGH_10FTHF7GLUe	Gamma-glutamyl hydrolase (10FTHF7GLU), extracellular	h2o[e] + 10fthf7glu[e]  -> glu_L[e] + 10fthf6glu[e] 	(8836.1)	0	  0.00	1000.00	  0.00
GGH_10FTHF7GLUl	Gamma-glutamyl hydrolase (10FTHF7GLU), lysosomal	10fthf7glu[l] + h2o[l]  -> 10fthf6glu[l] + glu_L[l] 	(8836.1)	0	  0.00	1000.00	  0.00
GGH_5DHFe	Gamma-glutamyl hydrolase (5DHF), extracellular	4 h2o[e] + 5dhf[e]  -> 4 glu_L[e] + dhf[e] 	(8836.1)	0	  0.00	1000.00	  0.00
GGH_5DHFl	Gamma-glutamyl hydrolase (5DHF), lysosomal	4 h2o[l] + 5dhf[l]  -> dhf[l] + 4 glu_L[l] 	(8836.1)	0	  0.00	1000.00	  0.00
GGH_5THFe	Gamma-glutamyl hydrolase (5THF), extracellular	4 h2o[e] + 5thf[e]  -> 4 glu_L[e] + thf[e] 	(8836.1)	0	  0.00	1000.00	  0.00
GGH_5THFl	Gamma-glutamyl hydrolase (5THF), lysosomal	4 h2o[l] + 5thf[l]  -> 4 glu_L[l] + thf[l] 	(8836.1)	0	  0.00	1000.00	  0.00
GGH_6DHFe	Gamma-glutamyl hydrolase (6DHF), extracellular	h2o[e] + 6dhf[e]  -> glu_L[e] + 5dhf[e] 	(8836.1)	0	  0.00	1000.00	  0.00
GGH_6DHFl	Gamma-glutamyl hydrolase (6DHF), lysosomal	h2o[l] + 6dhf[l]  -> 5dhf[l] + glu_L[l] 	(8836.1)	0	  0.00	1000.00	  0.00
GGH_6THFe	Gamma-glutamyl hydrolase (6THF), extracellular	h2o[e] + 6thf[e]  -> glu_L[e] + 5thf[e] 	(8836.1)	0	  0.00	1000.00	  0.00
GGH_6THFl	Gamma-glutamyl hydrolase (6THF), lysosomal	h2o[l] + 6thf[l]  -> 5thf[l] + glu_L[l] 	(8836.1)	0	  0.00	1000.00	  0.00
GGH_7DHFe	Gamma-glutamyl hydrolase (7DHF), extracellular	h2o[e] + 7dhf[e]  -> glu_L[e] + 6dhf[e] 	(8836.1)	0	  0.00	1000.00	  0.00
GGH_7DHFl	Gamma-glutamyl hydrolase (7DHF), lysosomal	h2o[l] + 7dhf[l]  -> 6dhf[l] + glu_L[l] 	(8836.1)	0	  0.00	1000.00	  0.00
GGH_7THFe	Gamma-glutamyl hydrolase (7THF), extracellular	h2o[e] + 7thf[e]  -> glu_L[e] + 6thf[e] 	(8836.1)	0	  0.00	1000.00	  0.00
GGH_7THFl	Gamma-glutamyl hydrolase (7THF), lysosomal	h2o[l] + 7thf[l]  -> 6thf[l] + glu_L[l] 	(8836.1)	0	  0.00	1000.00	  0.00
GGLUCT	gamma-glutamylcyclotransferase	gluala[e]  -> ala_L[c] + 5oxpro[c] 	(79017.1)	0	  0.00	1000.00	  0.00
GGNG	glycogenin self-glucosylation	8 udpg[c] + Tyr_ggn[c]  -> 8 h[c] + 8 udp[c] + ggn[c] 	(8908.1) and (2998.1) or (2998.1) and (2992.1) or (2997.1) and (2992.1) or (8908.1) and (2997.1)	0	  0.00	1000.00	  0.00
GGT6	Gamma-glutamyltransferase	glu_L[c] + leuktrE4[c]  <=> h2o[c] + leuktrF4[c] 		1	-1000.00	1000.00	  0.00
GHMT2r	glycine hydroxymethyltransferase, reversible	thf[c] + ser_L[c]  <=> h2o[c] + gly[c] + mlthf[c] 	(6470.1) or (6470.2)	1	-1000.00	1000.00	  0.00
GHMT2rm	glycine hydroxymethyltransferase, reversible, mitochondrial	thf[m] + ser_L[m]  <=> h2o[m] + gly[m] + mlthf[m] 	(6472.1)	1	-1000.00	1000.00	  0.00
GK1	guanylate kinase (GMP:ATP)	atp[c] + gmp[c]  <=> adp[c] + gdp[c] 	(2987.1)	1	-1000.00	1000.00	  0.00
GLACter	D-glucurono-6,3-lactone transport, endoplasmic reticulum	glac[c]  <=> glac[r] 		1	-1000.00	1000.00	  0.00
GLAl	galactosidase, alpha	h2o[l] + digalside_hs[l]  -> galside_hs[l] + gal[l] 	(2717.1)	0	  0.00	1000.00	  0.00
GLBRAN	1,4-alpha-glucan branching enzyme (glygn1 -> glygn2)	glygn1[c]  -> glygn2[c] 	(2632.1)	0	  0.00	1000.00	  0.00
GLCAASE1ly	beta-glucuronidase, lysosomal	h2o[l] + hs_deg9[l]  -> glcur[l] + hs_deg10[l] 	(2990.1)	0	  0.00	1000.00	  0.00
GLCAASE4ly	beta-glucuronidase, lysosomal	h2o[l] + cs_a_deg2[l]  -> glcur[l] + cs_a_deg3[l] 	(2990.1)	0	  0.00	1000.00	  0.00
GLCAASE5ly	beta-glucuronidase, lysosomal	h2o[l] + cs_c_deg2[l]  -> glcur[l] + cs_c_deg3[l] 	(2990.1)	0	  0.00	1000.00	  0.00
GLCAASE6ly	beta-glucuronidase, lysosomal	h2o[l] + cs_d_deg3[l]  -> glcur[l] + cs_d_deg4[l] 	(2990.1)	0	  0.00	1000.00	  0.00
GLCAASE7ly	beta-glucuronidase, lysosomal	h2o[l] + cs_e_deg3[l]  -> glcur[l] + cs_e_deg4[l] 	(2990.1)	0	  0.00	1000.00	  0.00
GLCAASE8ly	beta-glucuronidase, lysosomal	h2o[l] + ha[l]  -> glcur[l] + ha_deg1[l] 	(2990.1)	0	  0.00	1000.00	  0.00
GLCAASE9ly	beta-glucuronidase, lysosomal	2 h2o[l] + ha_pre1[l]  -> acgam[l] + glcur[l] 	(2990.1)	0	  0.00	1000.00	  0.00
GLCMter	glucose transport via membrane vesicle	glc_D[r]  -> glc_D[e] 		0	  0.00	1000.00	  0.00
GLCNACASE1ly	alpha-N-acetylglucosaminidase, lysosomal	h2o[l] + hs_deg3[l]  -> acgam[l] + hs_deg4[l] 	(4669.1)	0	  0.00	1000.00	  0.00
GLCNACASE2ly	alpha-N-acetylglucosaminidase, lysosomal	h2o[l] + hs_deg8[l]  -> acgam[l] + hs_deg9[l] 	(4669.1)	0	  0.00	1000.00	  0.00
GLCNACASE3ly	alpha-N-acetylglucosaminidase, lysosomal	h2o[l] + hs_deg14[l]  -> acgam[l] + hs_deg15[l] 	(4669.1)	0	  0.00	1000.00	  0.00
GLCNACASE4ly	alpha-N-acetylglucosaminidase, lysosomal	h2o[l] + hs_deg20[l]  -> acgam[l] + hs_deg21[l] 	(4669.1)	0	  0.00	1000.00	  0.00
GLCNACASE5ly	alpha-N-acetylglucosaminidase, lysosomal	h2o[l] + hs_deg24[l]  -> acgam[l] + hs_deg25[l] 	(4669.1)	0	  0.00	1000.00	  0.00
GLCt1r	glucose transport (uniport)	glc_D[e]  <=> glc_D[c] 	(66035.1) or (6517.1) or (56606.1) or (154091.1) or (6513.1) or (11182.1) or (29988.1) or (6514.1) or (155184.1) or (56606.2) or (144195.1) or (6515.1) or (81031.1)	1	-1000.00	1000.00	  0.00
GLCt4	glucose transport via sodium symport	na1[e] + glc_D[e]  <=> na1[c] + glc_D[c] 	(200010.1) or (159963.1) or (6526.1) or (125206.1) or (6524.1)	1	-1000.00	1000.00	  0.00
GLCter	glucose transport, endoplasmic reticulum	glc_D[c]  <=> glc_D[r] 		1	-1000.00	1000.00	  0.00
GLCtg	glucose transport, Golgi apparatus	glc_D[c]  <=> glc_D[g] 	(6513.1)	1	-1000.00	1000.00	  0.00
GLCURter	glucuronate endoplasmic reticular transport	glcur[c]  -> glcur[r] 		0	  0.00	1000.00	  0.00
GLCURtly	glucuronate transport into lysososme	h[c] + glcur[c]  <=> h[l] + glcur[l] 	(26503.1)	1	-1000.00	1000.00	  0.00
GLDBRAN	glycogen debranching enzyme	h2o[c] + dxtrn[c]  -> glc_D[c] + glygn3[c] 	(178.4) or (178.5) or (178.1) or (178.3) or (178.2) or (178.6)	0	  0.00	1000.00	  0.00
GLGNS1	glycogen synthase (ggn -> glygn1)	3 udpg[c] + ggn[c]  -> 3 h[c] + 3 udp[c] + glygn1[c] 	(8908.1) and (2997.1) or (2998.1) and (2992.1) or (2997.1) and (2992.1) or (8908.1) and (2998.1)	0	  0.00	1000.00	  0.00
GLNLASEer	gluconolactonase, endoplasmic reticulum	h[r] + guln[r]  <=> h2o[r] + gullac[r] 		1	-1000.00	1000.00	  0.00
GLNS	glutamine synthetase	nh4[c] + atp[c] + glu_L[c]  -> adp[c] + h[c] + pi[c] + gln_L[c] 	(2752.1) or (51557.1)	0	  0.00	1000.00	  0.00
GLNt4	L-glutamine reversible transport via sodium symport	na1[e] + gln_L[e]  -> na1[c] + gln_L[c] 	(81539.1) or (11254.1) or (54407.1) or (55089.1)	0	  0.00	1000.00	  0.00
GLNtm	L-glutamine transport via electroneutral transporter	gln_L[c]  -> gln_L[m] 		0	  0.00	1000.00	  0.00
GLNtN1	Glutamine transport (Na, H coupled)	h[c] + 2 na1[e] + gln_L[e]  <=> h[e] + 2 na1[c] + gln_L[c] 	(92745.1) or (10991.1)	1	-1000.00	1000.00	  0.00
GLPASE1	glycogen phosphorylase (glygn2 -> dxtrn)	3 pi[c] + glygn2[c]  -> 3 g1p[c] + dxtrn[c] 	(5834.1) or (5837.1) or (5836.1)	0	  0.00	1000.00	  0.00
GLPASE2	glycogen phosphorylase (amyls -> glc-D)	7 h2o[c] + glygn3[c]  -> 7 glc_D[c] + Tyr_ggn[c] 	(5834.1) or (5836.1) or (5837.1)	0	  0.00	1000.00	  0.00
GLRASE	glucuronolactone reductase	nadp[c] + gullac[c]  <=> h[c] + nadph[c] + glac[c] 		1	-1000.00	1000.00	  0.00
